screen,symbol,averageAnalystRating,regularMarketPrice,customPriceAlertConfidence,fiftyTwoWeekRange,sharesOutstanding,fiftyTwoWeekLow,fiftyTwoWeekHigh,regularMarketVolume,averageDailyVolume10Day,averageDailyVolume3Month,marketCap,bookValue,longName
leisure,LTH,2.1 - Buy,14.42,LOW,11.1 - 22.41,196408992.0,11.1,22.41,410629.0,526470.0,727382.0,2832217600.0,11.3,"Life Time Group Holdings, Inc."
leisure,MODG,2.1 - Buy,13.81,LOW,9.84 - 25.96,184516992.0,9.84,25.96,1851478.0,2740050.0,3777196.0,2548179712.0,21.408,Topgolf Callaway Brands Corp.
leisure,PTON,2.9 - Hold,5.83,HIGH,4.28 - 17.83,342433984.0,4.28,17.83,12319805.0,22851230.0,12757693.0,2101423360.0,-1.029,"Peloton Interactive, Inc."
leisure,SIX,2.0 - Buy,24.85,LOW,18.29 - 31.29,83537000.0,18.29,31.29,694645.0,1024380.0,1875580.0,2075894528.0,-10.534,Six Flags Entertainment Corporation
leisure,FUN,1.9 - Buy,39.1,LOW,34.04 - 47.95,51015200.0,34.04,47.95,186530.0,210350.0,273593.0,1994694272.0,-11.09,"Cedar Fair, L.P."
leisure,BOWL,1.7 - Buy,11.88,LOW,8.85 - 17.45,92768304.0,8.85,17.45,1339569.0,1572580.0,1329722.0,1797301504.0,0.267,Bowlero Corp.
leisure,VSTO,1.8 - Buy,28.62,LOW,23.33 - 33.78,58071700.0,23.33,33.78,482990.0,407750.0,823808.0,1662012160.0,21.111,Vista Outdoor Inc.
leisure,MSGE,2.2 - Buy,32.14,LOW,21.02 - 40.81,41103100.0,21.02,40.81,634363.0,536650.0,514048.0,1541752576.0,-4.903,Madison Square Garden Entertainment Corp.
leisure,XPOF,1.8 - Buy,12.03,LOW,8.3 - 33.58,30891000.0,8.3,33.58,469139.0,756670.0,745046.0,570908928.0,-4.394,"Xponential Fitness, Inc."
leisure,JOUT,1.0 - Strong Buy,48.7,HIGH,44.36 - 71.88,9076240.0,44.36,71.88,14853.0,46500.0,40650.0,500830816.0,49.166,Johnson Outdoors Inc.
leisure,FNKO,3.0 - Hold,6.97,HIGH,5.27 - 13.42,50405300.0,5.27,13.42,775961.0,394670.0,558559.0,367192128.0,4.771,"Funko, Inc."
leisure,JAKK,1.5 - Strong Buy,33.38,HIGH,13.67 - 36.84,10073300.0,13.67,36.84,183294.0,154380.0,163690.0,353774592.0,19.656,"JAKKS Pacific, Inc."
leisure,CLAR,2.3 - Buy,5.88,HIGH,4.77 - 10.72,38149400.0,4.77,10.72,154843.0,484270.0,389712.0,224318480.0,7.671,Clarus Corporation
leisure,AOUT,2.0 - Buy,8.77,HIGH,6.97 - 11.25,12936700.0,6.97,11.25,51205.0,32650.0,38740.0,113454864.0,14.344,"American Outdoor Brands, Inc."
lodging,MAR,2.7 - Hold,225.5,HIGH,153.56 - 228.94,293691008.0,153.56,228.94,758958.0,1328630.0,1508191.0,66227322880.0,-2.239,"Marriott International, Inc."
lodging,HLT,2.3 - Buy,182.16,LOW,129.86 - 183.51,256440000.0,129.86,183.51,1213605.0,1404820.0,1566156.0,46713110528.0,-6.837,Hilton Worldwide Holdings Inc.
lodging,IHG,2.3 - Buy,92.91,LOW,63.12 - 93.9,165250000.0,63.12,93.9,215768.0,141450.0,214091.0,15353377792.0,-10.543,InterContinental Hotels Group PLC
lodging,H,2.4 - Buy,127.9,LOW,96.77 - 133.62,44221200.0,96.77,133.62,538854.0,602130.0,794961.0,13191478272.0,34.615,Hyatt Hotels Corporation
lodging,HTHT,1.6 - Buy,33.02,HIGH,31.14 - 53.52,318774016.0,31.14,53.52,1118077.0,1701440.0,1590177.0,10525918208.0,45.034,H World Group Limited
lodging,WH,1.7 - Buy,80.23,LOW,63.69 - 81.73,82961904.0,63.69,81.73,434327.0,589080.0,924595.0,6656033792.0,10.318,"Wyndham Hotels & Resorts, Inc."
lodging,CHH,2.8 - Hold,116.14,LOW,109.19 - 136.02,49798600.0,109.19,136.02,406477.0,486950.0,589985.0,5783609344.0,1.458,"Choice Hotels International, Inc."
lodging,ATAT,1.4 - Strong Buy,17.84,HIGH,14.8 - 29.4,137595008.0,14.8,29.4,308277.0,470180.0,489775.0,2454694912.0,13.11,Atour Lifestyle Holdings Limited
lodging,SHCO,1.9 - Buy,6.68,LOW,4.61 - 8.485,53516700.0,4.61,8.485,100187.0,112530.0,192175.0,1302713472.0,-0.428,Soho House & Co Inc.
lumber_wood_production,SSD,1.7 - Buy,182.19,LOW,95.0 - 202.14,42672900.0,95.0,202.14,179209.0,205920.0,234509.0,7774575616.0,39.123,"Simpson Manufacturing Co., Inc."
lumber_wood_production,UFPI,2.2 - Buy,116.67,HIGH,75.01 - 128.65,61812500.0,75.01,128.65,246363.0,219190.0,302959.0,7211664384.0,47.23,"UFP Industries, Inc."
lumber_wood_production,WFG,1.5 - Strong Buy,85.86,LOW,64.11 - 91.44,81274304.0,64.11,91.44,84312.0,92340.0,152724.0,7180857856.0,90.179,West Fraser Timber Co. Ltd.
luxury_goods,TPR,2.0 - Buy,36.34,LOW,25.99 - 47.48,229186000.0,25.99,47.48,3908446.0,3537660.0,3682004.0,8328619520.0,10.54,"Tapestry, Inc."
luxury_goods,CPRI,2.9 - Hold,50.66,LOW,34.17 - 69.25,116221000.0,34.17,69.25,995436.0,989620.0,1201888.0,5887755776.0,16.454,Capri Holdings Limited
luxury_goods,SIG,2.6 - Hold,96.06,LOW,57.1 - 108.73,44317300.0,57.1,108.73,796465.0,723870.0,727132.0,4257119744.0,35.41,Signet Jewelers Limited
luxury_goods,MOV,2.0 - Buy,27.94,LOW,23.94 - 37.28,15596900.0,23.94,37.28,83004.0,131960.0,149870.0,630164352.0,22.665,"Movado Group, Inc."
marine_shipping,KEX,1.3 - Strong Buy,76.68,LOW,60.14 - 87.52,59100000.0,60.14,87.52,302269.0,410620.0,398491.0,4531787776.0,50.793,Kirby Corporation
marine_shipping,MATX,2.3 - Buy,113.23,LOW,56.51 - 117.88,34934900.0,56.51,117.88,239813.0,270710.0,297333.0,3955678720.0,68.422,"Matson, Inc."
marine_shipping,GOGL,1.6 - Buy,9.82,HIGH,6.89 - 10.58,199628000.0,6.89,10.58,1582537.0,1990130.0,1665112.0,1986163584.0,9.439,Golden Ocean Group Limited
marine_shipping,SBLK,1.7 - Buy,20.48,HIGH,16.57 - 25.03,93861800.0,16.57,25.03,1276402.0,1315420.0,1062674.0,1922289664.0,19.452,Star Bulk Carriers Corp.
marine_shipping,SFL,2.6 - Hold,11.9,LOW,8.43 - 12.1,137467008.0,8.43,12.1,726705.0,802790.0,756117.0,1635857280.0,8.296,SFL Corporation Ltd.
marine_shipping,ZIM,3.5 - Hold,13.46,LOW,6.39 - 25.12,120252000.0,6.39,25.12,20186782.0,13722980.0,6093461.0,1618591872.0,21.352,ZIM Integrated Shipping Services Ltd.
marine_shipping,DAC,2.0 - Buy,75.99,LOW,51.19 - 80.39,19446500.0,51.19,80.39,113007.0,159340.0,115346.0,1477739520.0,146.873,Danaos Corporation
marine_shipping,CDLR,,18.13,LOW,17.49 - 18.912,77852496.0,17.49,18.912,333704.0,217200.0,203992.0,1419055104.0,,Cadeler A/S
marine_shipping,CMRE,2.3 - Buy,10.74,LOW,7.71 - 11.85,117745000.0,7.71,11.85,386139.0,518110.0,477737.0,1264581248.0,19.717,Costamare Inc.
marine_shipping,CPLP,1.3 - Strong Buy,17.05,HIGH,11.93 - 17.3,55039100.0,11.93,17.3,167718.0,353030.0,93477.0,938416640.0,32.659,Capital Product Partners L.P.
marine_shipping,ECO,,28.32,LOW,26.51 - 32.46,32194100.0,26.51,32.46,35453.0,51660.0,46725.0,911736896.0,,Okeanis Eco Tankers Corp.
marine_shipping,NMM,1.7 - Buy,29.01,LOW,19.23 - 29.65,30184400.0,19.23,29.65,143566.0,115790.0,100232.0,875649472.0,85.683,Navios Maritime Partners L.P.
marine_shipping,GNK,1.6 - Buy,15.95,LOW,12.39 - 19.842,42538700.0,12.39,19.842,592502.0,765820.0,734900.0,678492288.0,21.515,Genco Shipping & Trading Limited
marine_shipping,CMRE-PB,,25.1,LOW,22.13 - 25.93,111431000.0,22.13,25.93,393.0,4896.0,2782.0,640260864.0,19.717,Costamare Inc.
marine_shipping,ASC,1.5 - Strong Buy,15.05,LOW,11.59 - 19.41,41298800.0,11.59,19.41,1057001.0,686100.0,684554.0,621546944.0,12.519,Ardmore Shipping Corporation
marine_shipping,CMRE-PC,,25.5889,LOW,23.56 - 26.02,111431000.0,23.56,26.02,2032.0,3092.0,3415.0,620231424.0,19.717,Costamare Inc.
marine_shipping,CMRE-PD,,25.8,LOW,23.85 - 26.77,111431000.0,23.85,26.77,2495.0,6617.0,3130.0,609633344.0,19.717,Costamare Inc.
marine_shipping,CMRE-PE,,26.14,LOW,24.56 - 26.2,111431000.0,24.56,26.2,6804.0,10664.0,8201.0,603060224.0,19.717,Costamare Inc.
marine_shipping,EGLE,1.7 - Buy,53.34,LOW,39.15 - 67.09,9932090.0,39.15,67.09,136534.0,218430.0,174662.0,529777696.0,64.176,Eagle Bulk Shipping Inc.
marine_shipping,DSX-PB,,25.685,LOW,24.5708 - 26.5,103960000.0,24.5708,26.5,1079.0,4290.0,2179.0,317761984.0,4.795,Diana Shipping Inc.
marine_shipping,SMHI,2.0 - Buy,11.36,LOW,7.04 - 15.24,27159500.0,7.04,15.24,61149.0,122490.0,95490.0,308531904.0,13.451,SEACOR Marine Holdings Inc.
marine_shipping,HSHP,,6.53,LOW,4.3 - 7.49,43900000.0,4.3,7.49,59061.0,110000.0,159304.0,292587104.0,3.251,Himalaya Shipping Ltd.
marine_shipping,GASS,2.0 - Buy,7.06,HIGH,2.51 - 7.54,35309300.0,2.51,7.54,130741.0,261830.0,256453.0,249283648.0,14.745,StealthGas Inc.
marine_shipping,KNOP,2.0 - Buy,6.01,LOW,4.28 - 7.0,34045100.0,4.28,7.0,55836.0,110360.0,118633.0,209976192.0,15.2,KNOT Offshore Partners LP
marine_shipping,SB-PD,,25.6522,LOW,23.75 - 25.89,101559000.0,23.75,25.89,7028.0,4872.0,3406.0,179504608.0,6.921,"Safe Bulkers, Inc."
medical_care_facilities,HCA,1.9 - Buy,282.19,LOW,215.96 - 304.86,267660992.0,215.96,304.86,899922.0,876920.0,1316572.0,75531255808.0,-9.209,"HCA Healthcare, Inc."
medical_care_facilities,FMS,3.7 - Underperform,20.09,LOW,16.37 - 27.72,586827008.0,16.37,27.72,310154.0,365940.0,503411.0,11846149120.0,47.737,Fresenius Medical Care AG
medical_care_facilities,UHS,2.5 - Buy,158.59,LOW,113.69 - 160.36,61006800.0,113.69,160.36,533762.0,457400.0,515048.0,10823069696.0,88.852,"Universal Health Services, Inc."
medical_care_facilities,DVA,3.0 - Hold,109.1,LOW,71.51 - 116.97,91348000.0,71.51,116.97,556768.0,649020.0,1149570.0,9966066688.0,13.128,DaVita Inc.
medical_care_facilities,CHE,1.3 - Strong Buy,582.69,LOW,489.54 - 596.91,15007500.0,489.54,596.91,60407.0,71880.0,78285.0,8744720384.0,67.915,Chemed Corporation
medical_care_facilities,THC,2.0 - Buy,81.14,LOW,49.61 - 85.4,101552000.0,49.61,85.4,1099970.0,895790.0,1366341.0,8239929344.0,14.416,Tenet Healthcare Corporation
medical_care_facilities,ACHC,1.9 - Buy,85.86,HIGH,66.49 - 86.37,92216496.0,66.49,86.37,878774.0,575220.0,540901.0,7917708288.0,29.742,"Acadia Healthcare Company, Inc."
medical_care_facilities,EHC,1.5 - Strong Buy,68.94,LOW,51.15 - 72.06,100241000.0,51.15,72.06,641313.0,558010.0,603048.0,6910615040.0,15.573,Encompass Health Corporation
medical_care_facilities,ENSG,1.7 - Buy,117.37,HIGH,85.5 - 117.57,56452200.0,85.5,117.57,198503.0,249380.0,260391.0,6625795072.0,26.088,"The Ensign Group, Inc."
medical_care_facilities,OPCH,1.5 - Strong Buy,31.9,HIGH,24.23 - 35.74,177131008.0,24.23,35.74,926590.0,1536920.0,1987759.0,5650479104.0,8.13,"Option Care Health, Inc."
medical_care_facilities,SGRY,1.7 - Buy,32.46,HIGH,22.05 - 45.79,126493000.0,22.05,45.79,760888.0,920190.0,1018553.0,4105962752.0,15.974,"Surgery Partners, Inc."
medical_care_facilities,SEM,2.0 - Buy,26.41,LOW,21.28 - 33.51,128214000.0,21.28,33.51,354345.0,1069030.0,666058.0,3386131712.0,9.883,Select Medical Holdings Corporation
medical_care_facilities,AMED,2.8 - Hold,94.28,HIGH,69.36 - 106.02,32633300.0,69.36,106.02,223333.0,293480.0,317688.0,3076667392.0,31.866,"Amedisys, Inc."
medical_care_facilities,AGL,2.4 - Buy,7.38,LOW,7.31 - 29.44,406040992.0,7.31,29.44,5356943.0,9297750.0,4285182.0,2996582656.0,2.149,"agilon health, inc."
medical_care_facilities,AMN,2.4 - Buy,77.06,LOW,57.8 - 112.44,37789100.0,57.8,112.44,501241.0,588490.0,618093.0,2912027904.0,21.633,"AMN Healthcare Services, Inc."
medical_care_facilities,LFST,2.5 - Buy,6.85,HIGH,4.63 - 9.59,378607008.0,4.63,9.59,1125864.0,1197820.0,1044256.0,2593457920.0,3.843,"LifeStance Health Group, Inc."
medical_care_facilities,USPH,1.7 - Buy,94.65,LOW,78.08 - 124.11,14987000.0,78.08,124.11,59295.0,66470.0,77579.0,1418519552.0,32.826,"U.S. Physical Therapy, Inc."
medical_care_facilities,ADUS,1.4 - Strong Buy,86.99,HIGH,77.3 - 114.99,16214700.0,77.3,114.99,114231.0,79500.0,79285.0,1410516736.0,42.76,Addus HomeCare Corporation
medical_care_facilities,BKD,3.0 - Hold,5.75,LOW,2.27 - 6.11,188238000.0,2.27,6.11,914675.0,1547170.0,1991198.0,1082368512.0,2.613,Brookdale Senior Living Inc.
medical_care_facilities,MD,3.0 - Hold,9.62,LOW,8.18 - 17.3,84023904.0,8.18,17.3,1388625.0,916360.0,779743.0,835197760.0,11.7,"Pediatrix Medical Group, Inc."
medical_care_facilities,INNV,3.0 - Hold,5.84,HIGH,5.04 - 8.15,135884992.0,5.04,8.15,14476.0,24430.0,28835.0,793568384.0,2.114,InnovAge Holding Corp.
medical_care_facilities,CCRN,2.6 - Hold,22.46,HIGH,15.65 - 31.82,35150800.0,15.65,31.82,407285.0,262020.0,394311.0,789486912.0,13.539,"Cross Country Healthcare, Inc."
medical_care_facilities,HCSG,2.6 - Hold,9.91,HIGH,8.75 - 15.97,73849000.0,8.75,15.97,378198.0,648210.0,758230.0,731843584.0,5.982,"Healthcare Services Group, Inc."
medical_care_facilities,MODV,1.5 - Strong Buy,39.01,HIGH,26.05 - 113.53,14186700.0,26.05,113.53,130951.0,122010.0,155267.0,553423168.0,11.19,ModivCare Inc.
medical_care_facilities,EHAB,3.1 - Hold,10.43,LOW,7.12 - 16.64,50129600.0,7.12,16.64,440152.0,652210.0,608400.0,522851744.0,13.505,"Enhabit, Inc."
medical_devices,ABT,2.0 - Buy,113.92,LOW,89.67 - 115.83,1736060032.0,89.67,115.83,3884932.0,4482550.0,5891679.0,197771952128.0,21.59,Abbott Laboratories
medical_devices,SYK,2.1 - Buy,312.9,LOW,248.8 - 317.26,379937984.0,248.8,317.26,1646630.0,1205060.0,1513793.0,118882590720.0,47.131,Stryker Corporation
medical_devices,MDT,2.5 - Buy,87.42,LOW,68.84 - 92.02,1329650048.0,68.84,92.02,5969191.0,5732410.0,6714719.0,116238008320.0,38.687,Medtronic plc
medical_devices,BSX,1.7 - Buy,59.94,LOW,44.79 - 60.64,1464979968.0,44.79,60.64,6386158.0,6525650.0,6710446.0,87810899968.0,12.893,Boston Scientific Corporation
medical_devices,DXCM,1.5 - Strong Buy,125.0,HIGH,74.75 - 139.55,381673984.0,74.75,139.55,3646326.0,2426490.0,3969458.0,47709249536.0,5.869,"DexCom, Inc."
medical_devices,EW,2.5 - Buy,74.03,LOW,60.57 - 94.87,606499968.0,60.57,94.87,2756461.0,2768760.0,4521970.0,44899192832.0,10.977,Edwards Lifesciences Corporation
medical_devices,ZBH,2.6 - Hold,123.07,LOW,102.0 - 149.25,208980992.0,102.0,149.25,1735839.0,1716120.0,1765603.0,25719289856.0,59.86,"Zimmer Biomet Holdings, Inc."
medical_devices,STE,2.0 - Buy,223.4,LOW,173.21 - 254.0,98800200.0,173.21,254.0,390441.0,399230.0,449519.0,22071963648.0,62.444,STERIS plc
medical_devices,PHG,3.7 - Underperform,23.92,LOW,15.63 - 24.27,913516032.0,15.63,24.27,455238.0,821230.0,961061.0,21884528640.0,13.179,Koninklijke Philips N.V.
medical_devices,ALGN,2.2 - Buy,271.64,HIGH,176.34 - 413.2,76589104.0,176.34,413.2,440385.0,771930.0,1258567.0,20804665344.0,49.64,"Align Technology, Inc."
medical_devices,PODD,1.8 - Buy,200.5,HIGH,125.82 - 335.91,69827600.0,125.82,335.91,1168691.0,994830.0,1171432.0,14000434176.0,8.7,Insulet Corporation
medical_devices,SNN,2.0 - Buy,27.38,LOW,21.53 - 33.09,437116000.0,21.53,33.09,679264.0,875520.0,1385250.0,11968235520.0,5.994,Smith & Nephew plc
medical_devices,PEN,1.9 - Buy,258.39,LOW,180.93 - 348.67,38596400.0,180.93,348.67,448819.0,391240.0,403322.0,9972924416.0,28.625,"Penumbra, Inc."
medical_devices,BRKR,2.1 - Buy,71.24,HIGH,53.79 - 84.84,138411008.0,53.79,84.84,397042.0,734500.0,820538.0,9860400128.0,8.285,Bruker Corporation
medical_devices,BIO,2.0 - Buy,318.56,LOW,261.59 - 509.62,24059400.0,261.59,509.62,150192.0,155940.0,292159.0,9278092288.0,288.768,"Bio-Rad Laboratories, Inc."
medical_devices,SWAV,2.2 - Buy,216.16,HIGH,157.0 - 315.95,36896800.0,157.0,315.95,396544.0,610130.0,618514.0,7975612416.0,16.302,"Shockwave Medical, Inc."
medical_devices,GMED,2.6 - Hold,56.22,LOW,43.39 - 80.04,115363000.0,43.39,80.04,1208963.0,1421860.0,1290925.0,7746722304.0,19.763,"Globus Medical, Inc."
medical_devices,MASI,2.2 - Buy,118.32,HIGH,75.22 - 198.0,52841300.0,75.22,198.0,812740.0,681120.0,926564.0,6252182528.0,24.14,Masimo Corporation
medical_devices,INSP,2.3 - Buy,185.86,LOW,123.27 - 330.0,29524200.0,123.27,330.0,375528.0,757300.0,746280.0,5487367680.0,18.508,"Inspire Medical Systems, Inc."
medical_devices,QDEL,2.2 - Buy,72.95,HIGH,57.54 - 98.67,66818700.0,57.54,98.67,392150.0,552970.0,519916.0,4874423808.0,74.352,QuidelOrtho Corporation
medical_devices,GKOS,1.9 - Buy,88.49,LOW,44.26 - 89.25,48799600.0,44.26,89.25,637032.0,663640.0,704227.0,4318276608.0,9.804,Glaukos Corporation
medical_devices,AXNX,2.6 - Hold,68.72,HIGH,47.59 - 69.68,50769300.0,47.59,69.68,3865640.0,3211080.0,960166.0,3488866304.0,12.051,"Axonics, Inc."
medical_devices,ITGR,2.3 - Buy,103.35,LOW,63.0 - 103.72,33326600.0,63.0,103.72,244034.0,225080.0,264335.0,3444304128.0,43.909,Integer Holdings Corporation
medical_devices,CNMD,2.2 - Buy,111.54,LOW,88.01 - 138.47,30752200.0,88.01,138.47,232745.0,343760.0,374619.0,3430100480.0,25.895,CONMED Corporation
medical_devices,IRTC,1.7 - Buy,110.04,HIGH,70.24 - 140.234,30650800.0,70.24,140.234,306577.0,352670.0,369514.0,3372814080.0,7.175,"iRhythm Technologies, Inc."
medical_distribution,MCK,1.9 - Buy,485.32,LOW,331.75 - 489.73,133062000.0,331.75,489.73,438769.0,718000.0,823754.0,64577650688.0,-13.738,McKesson Corporation
medical_distribution,COR,2.1 - Buy,219.43,LOW,147.48 - 220.12,200854000.0,147.48,220.12,1309329.0,1246160.0,1429122.0,44073390080.0,2.599,"Cencora, Inc."
medical_distribution,CAH,2.7 - Hold,105.79,LOW,68.53 - 108.85,246468000.0,68.53,108.85,2033232.0,2101710.0,2139669.0,26073849856.0,-14.134,"Cardinal Health, Inc."
medical_distribution,HSIC,2.7 - Hold,73.76,HIGH,60.01 - 89.72,129938000.0,60.01,89.72,716720.0,975410.0,1241595.0,9584227328.0,28.098,"Henry Schein, Inc."
medical_distribution,PDCO,2.8 - Hold,29.63,HIGH,25.0 - 34.53,92661000.0,25.0,34.53,916708.0,2693720.0,1319287.0,2745545472.0,11.205,"Patterson Companies, Inc."
medical_distribution,OMI,,19.41,LOW,11.79 - 23.66,76501000.0,11.79,23.66,403786.0,841920.0,841472.0,1499420672.0,11.593,"Owens & Minor, Inc."
medical_distribution,ZYXI,1.5 - Strong Buy,10.11,HIGH,6.88 - 17.16,33900000.0,6.88,17.16,361027.0,367060.0,335324.0,342728992.0,1.712,"Zynex, Inc."
medical_instruments_supplies,ISRG,1.9 - Buy,363.71,HIGH,222.65 - 366.86,352072000.0,222.65,366.86,1456460.0,1823300.0,1877027.0,128052101120.0,35.622,"Intuitive Surgical, Inc."
medical_instruments_supplies,BDX,1.9 - Buy,236.27,LOW,228.62 - 287.32,289542016.0,228.62,287.32,1363341.0,1669870.0,1657756.0,68613988352.0,88.832,"Becton, Dickinson and Company"
medical_instruments_supplies,ALC,2.1 - Buy,80.05,LOW,63.78 - 86.2,491800000.0,63.78,86.2,448030.0,757990.0,834246.0,39368593408.0,40.86,Alcon Inc.
medical_instruments_supplies,WST,2.0 - Buy,346.77,LOW,247.64 - 415.73,73989696.0,247.64,415.73,351364.0,446600.0,442064.0,25657405440.0,38.759,"West Pharmaceutical Services, Inc."
medical_instruments_supplies,RMD,2.2 - Buy,173.9,LOW,132.24 - 243.52,147092000.0,132.24,243.52,729072.0,769640.0,1119235.0,25579298816.0,28.897,ResMed Inc.
medical_instruments_supplies,BAX,2.6 - Hold,40.0,LOW,31.01 - 50.21,507324000.0,31.01,50.21,2910764.0,4372600.0,4516104.0,20292960256.0,15.969,Baxter International Inc.
medical_instruments_supplies,COO,2.3 - Buy,383.77,HIGH,303.74 - 399.62,49526000.0,303.74,399.62,185201.0,221350.0,268400.0,19006593024.0,152.541,"The Cooper Companies, Inc."
medical_instruments_supplies,HOLX,2.3 - Buy,72.75,HIGH,64.02 - 87.88,240003008.0,64.02,87.88,1701435.0,2016450.0,1923129.0,17460217856.0,20.756,"Hologic, Inc."
medical_instruments_supplies,TFX,2.5 - Buy,249.15,LOW,177.63 - 276.43,46992700.0,177.63,276.43,120172.0,218640.0,287914.0,11708230656.0,91.802,Teleflex Incorporated
medical_instruments_supplies,RGEN,1.9 - Buy,173.21,HIGH,110.45 - 200.98,55832000.0,110.45,200.98,446666.0,496750.0,678191.0,9670661120.0,35.653,Repligen Corporation
medical_instruments_supplies,ATR,2.1 - Buy,126.43,LOW,107.89 - 133.79,65781300.0,107.89,133.79,231652.0,337170.0,308375.0,8316729856.0,33.431,"AptarGroup, Inc."
medical_instruments_supplies,XRAY,2.3 - Buy,36.56,HIGH,26.27 - 43.24,211860000.0,26.27,43.24,1937161.0,2785260.0,3628017.0,7745602048.0,15.935,DENTSPLY SIRONA Inc.
medical_instruments_supplies,STVN,1.9 - Buy,27.62,LOW,18.2 - 36.3,34103000.0,18.2,36.3,367077.0,230630.0,322696.0,7332198912.0,4.131,Stevanato Group S.p.A.
medical_instruments_supplies,BLCO,1.0 - Strong Buy,15.22,LOW,14.64 - 21.95,350856000.0,14.64,21.95,227797.0,585310.0,536180.0,5340028416.0,19.431,Bausch + Lomb Corporation
medical_instruments_supplies,MMSI,1.7 - Buy,79.0,HIGH,62.58 - 85.62,57750500.0,62.58,85.62,463371.0,861050.0,537385.0,4562289664.0,21.298,"Merit Medical Systems, Inc."
medical_instruments_supplies,HAE,2.1 - Buy,83.0,LOW,74.13 - 95.26,50742500.0,74.13,95.26,195466.0,308810.0,289806.0,4211627520.0,17.612,Haemonetics Corporation
medical_instruments_supplies,NVST,2.2 - Buy,24.19,LOW,20.0 - 43.29,171402000.0,20.0,43.29,1944039.0,2176260.0,2675608.0,4146214400.0,25.062,Envista Holdings Corporation
medical_instruments_supplies,AZTA,2.7 - Hold,65.14,HIGH,36.01 - 66.98,55718400.0,36.01,66.98,242389.0,343330.0,501443.0,3629496576.0,43.825,"Azenta, Inc."
medical_instruments_supplies,ICUI,2.3 - Buy,95.51,HIGH,78.28 - 212.43,24140100.0,78.28,212.43,281291.0,326350.0,403564.0,2305620992.0,86.928,"ICU Medical, Inc."
medical_instruments_supplies,WRBY,2.3 - Buy,13.76,LOW,9.5 - 17.88,97925400.0,9.5,17.88,699265.0,1270720.0,1232374.0,1618726400.0,2.598,Warby Parker Inc.
medical_instruments_supplies,EMBC,3.5 - Hold,17.25,HIGH,12.72 - 33.88,57574000.0,12.72,33.88,280957.0,359610.0,543454.0,993151488.0,-14.332,Embecta Corp.
medical_instruments_supplies,ATRI,,350.99,HIGH,274.98 - 705.74,1759840.0,274.98,705.74,7162.0,14310.0,9280.0,617686208.0,136.467,Atrion Corporation
medical_instruments_supplies,OSUR,2.7 - Hold,8.1,HIGH,4.38 - 8.45,73484304.0,4.38,8.45,648654.0,676720.0,659256.0,595222912.0,5.51,"OraSure Technologies, Inc."
medical_instruments_supplies,ANIK,1.7 - Buy,22.38,HIGH,16.54 - 32.33,14640900.0,16.54,32.33,54932.0,70780.0,92246.0,327663328.0,18.48,"Anika Therapeutics, Inc."
medical_instruments_supplies,UTMD,,83.0,HIGH,75.0 - 100.59,3629520.0,75.0,100.59,9875.0,13190.0,11396.0,301250176.0,34.082,"Utah Medical Products, Inc."
mega_cap_hc,CVS,2.1 - Buy,76.56,LOW,64.41 - 90.62,1286899968.0,64.41,90.62,15458432.0,14893850.0,8945491.0,98525061120.0,57.76,CVS Health Corporation
mega_cap_hc,CSLLY,,97.066,LOW,71.51 - 110.25,966185984.0,71.51,110.25,24717.0,42670.0,86869.0,93970374656.0,32.726,CSL Limited
mega_cap_hc,CMXHF,,190.75,LOW,144.81 - 217.82,483092992.0,144.81,217.82,605.0,440.0,461.0,93970317312.0,32.726,CSL Limited
mega_cap_hc,ESLOY,1.0 - Strong Buy,101.15,LOW,82.24 - 102.69,903088000.0,82.24,102.69,21387.0,20190.0,33629.0,91347353600.0,83.609,EssilorLuxottica Société anonyme
mega_cap_hc,ZTS,1.8 - Buy,198.94,LOW,151.03 - 201.92,459113984.0,151.03,201.92,1726473.0,1531760.0,1924022.0,91336138752.0,11.051,Zoetis Inc.
mega_cap_hc,ESLOF,1.0 - Strong Buy,202.0,LOW,163.84 - 207.28,451544000.0,163.84,207.28,249.0,810.0,1250.0,91211890688.0,83.609,EssilorLuxottica Société anonyme
mega_cap_hc,CI,2.1 - Buy,305.01,LOW,240.5 - 319.92,292620000.0,240.5,319.92,1344442.0,1772040.0,2072606.0,89252028416.0,155.782,The Cigna Group
mega_cap_hc,BSX,1.7 - Buy,59.94,LOW,44.79 - 60.64,1464979968.0,44.79,60.64,6386158.0,6525650.0,6710446.0,87810899968.0,12.893,Boston Scientific Corporation
mega_cap_hc,GSK,2.2 - Buy,40.1,LOW,33.2 - 40.34,2057539968.0,33.2,40.34,3568462.0,2864300.0,3183512.0,82507350016.0,3.238,GSK plc
mega_cap_hc,GLAXF,3.0 - Hold,20.035,LOW,16.34 - 20.34,4115079936.0,16.34,20.34,3107.0,2920.0,1846.0,82445623296.0,3.238,GSK plc
mega_cap_hc,HCA,1.9 - Buy,282.19,LOW,215.96 - 304.86,267660992.0,215.96,304.86,899922.0,876920.0,1316572.0,75531255808.0,-9.209,"HCA Healthcare, Inc."
mega_cap_hc,MKKGY,1.0 - Strong Buy,31.93,LOW,28.59 - 42.96,2173890048.0,28.59,42.96,88556.0,101260.0,111809.0,69412306944.0,64.922,Merck KGaA
